episode,timestep,reward
330,93600,-452.1791
332,94400,105.3477
334,95200,93.6066
337,96000,-560.1661
339,96800,-488.9604
342,97600,-200.4719
344,98400,-877.0286
347,99200,28.0815
349,100000,-437.5557
351,100800,-225.7758
354,101600,-642.3314
356,102400,72.6164
359,103200,-871.7077
361,104000,-535.9051
364,104800,-521.7954
366,105600,-463.2834
369,106400,-160.7397
371,107200,54.7445
373,108000,154.8667
376,108800,-250.6841
379,109600,-523.9254
382,110400,-805.3852
384,111200,61.0785
387,112000,-181.9312
389,112800,-344.9099
392,113600,-487.6245
394,114400,89.339
397,115200,-303.9233
399,116000,-318.133
401,116800,-384.325
403,117600,263.3038
405,118400,100.4862
407,119200,123.5322
411,120000,-512.2235
413,120800,-458.5116
416,121600,-240.9277
418,122400,61.7029
422,123200,-404.4358
424,124000,118.1625
426,124800,254.3919
428,125600,-666.4042
431,126400,-192.9118
433,127200,71.986
435,128000,-435.7587
437,128800,0.0
439,129600,-254.3027
442,130400,-304.0797
444,131200,45.545
446,132000,227.2633
449,132800,-231.7414
451,133600,0.0
454,134400,-477.5308
456,135200,-317.9295
458,136000,55.3059
460,136800,-311.9378
462,137600,84.3495
465,138400,-157.8114
468,139200,-877.0914
470,140000,-357.2607
472,140800,133.1107
474,141600,164.0601
477,142400,-333.3333
480,143200,-621.2211
483,144000,-590.3007
487,144800,-890.3741
490,145600,-298.8207
492,146400,-240.2449
494,147200,196.2526
497,148000,-291.3236
499,148800,0.0
501,149600,-257.9247
503,150400,177.4316
508,151200,-619.8574
511,152000,-171.2115
513,152800,119.7971
516,153600,-473.4511
521,154400,-755.0218
523,155200,-277.326
525,156000,-462.192
527,156800,252.5606
532,157600,-653.7728
534,158400,-838.2818
538,159200,-136.3539
540,160000,-318.4432
543,160800,-327.8036
545,161600,48.5419
547,162400,-278.8466
550,163200,-283.485
553,164000,-836.9393
556,164800,-565.3534
558,165600,-462.6243
561,166400,-379.388
563,167200,-428.0348
565,168000,386.9603
567,168800,81.2676
569,169600,0.0
572,170400,-878.9318
575,171200,-544.1638
579,172000,-838.7522
581,172800,34.9784
583,173600,-309.066
587,174400,-351.7314
590,175200,-543.6361
593,176000,-600.0361
595,176800,36.0307
598,177600,-581.4799
600,178400,-966.4252
602,179200,65.1257
605,180000,-138.5742
608,180800,-619.3665
612,181600,-778.9235
615,182400,-851.6011
618,183200,-401.2885
620,184000,-345.4652
623,184800,-508.9682
625,185600,-885.1227
628,186400,-818.1543
630,187200,-359.86
632,188000,114.8184
635,188800,-105.6798
637,189600,120.0066
640,190400,-200.4694
642,191200,-1000.0
645,192000,-404.4991
647,192800,-460.9827
649,193600,64.3688
651,194400,-954.5833
653,195200,210.9201
656,196000,-587.4097
658,196800,-306.47
661,197600,-882.6068
665,198400,-189.0166
668,199200,-914.6566
671,200000,-638.9062
674,200800,-528.6782
676,201600,-828.548
679,202400,-245.7856
681,203200,206.2618
684,204000,-472.493
686,204800,77.2584
689,205600,-359.333
691,206400,-122.9908
693,207200,192.6936
695,208000,-359.9013
697,208800,-382.0379
699,209600,-256.7532
702,210400,-178.9427
704,211200,-817.9045
707,212000,-528.9272
709,212800,-435.0678
712,213600,-873.9383
714,214400,24.7063
716,215200,-382.1973
718,216000,-381.9881
721,216800,-66.6563
724,217600,-291.2082
726,218400,-442.4153
730,219200,-225.5936
732,220000,53.1099
735,220800,-576.9319
737,221600,-251.813
739,222400,-310.3373
742,223200,-967.4477
746,224000,-603.1838
748,224800,237.5243
750,225600,-414.487
754,226400,-408.0461
758,227200,-829.734
760,228000,-307.0447
762,228800,-298.4884
765,229600,-305.3841
767,230400,-400.9722
769,231200,109.5508
771,232000,191.7723
773,232800,31.8324
776,233600,-319.9677
779,234400,-439.4454
781,235200,48.8293
784,236000,-900.921
786,236800,-280.9984
789,237600,-272.5779
792,238400,-340.1978
796,239200,-752.0353
798,240000,-191.2323
801,240800,-85.8999
803,241600,-957.1693
806,242400,-542.6638
809,243200,-557.7208
812,244000,-504.0053
815,244800,-967.1366
817,245600,-358.7828
819,246400,244.4519
821,247200,-666.6699
824,248000,-872.5177
826,248800,354.8939
829,249600,-412.7233
831,250400,-953.1646
833,251200,60.4967
836,252000,-548.9188
839,252800,-554.1825
841,253600,-478.2106
843,254400,239.3887
846,255200,-155.7425
848,256000,-277.6669
852,256800,-644.9159
856,257600,-926.2843
859,258400,-501.4587
862,259200,-607.733
864,260000,-259.0175
866,260800,293.2073
869,261600,-417.0554
872,262400,-621.4476
875,263200,-782.2774
877,264000,24.884
880,264800,-393.5991
883,265600,-795.8317
886,266400,-827.2516
889,267200,-246.5325
892,268000,-764.0915
895,268800,-511.0701
897,269600,-411.6089
900,270400,-388.4785
904,271200,-650.4298
906,272000,-569.4118
909,272800,-485.5899
911,273600,-863.5166
914,274400,-666.6667
916,275200,-746.9816
919,276000,-300.3461
921,276800,-36.7765
924,277600,-969.4024
926,278400,612.7354
929,279200,-495.4381
932,280000,-682.7889
935,280800,-145.2608
937,281600,317.6027
940,282400,-514.3474
942,283200,-122.6416
945,284000,-921.6854
948,284800,-25.7178
950,285600,-411.2587
954,286400,-542.6665
957,287200,-523.5288
961,288000,-833.9687
963,288800,-421.4007
967,289600,-939.2112
970,290400,-720.4089
973,291200,-468.8001
976,292000,-453.5285
979,292800,-547.5044
981,293600,-272.0452
984,294400,-673.6063
987,295200,-298.7914
989,296000,-444.0876
992,296800,-349.4731
994,297600,-272.0186
996,298400,-169.4123
999,299200,-281.0478
1001,300000,-469.5252
1004,300800,-333.3333
1006,301600,-370.492
1009,302400,-970.9094
1012,303200,-66.8681
