episode,timestep,reward
1432,1448000,1158.1904
1441,1456000,2040.5315
1449,1464000,1795.6456
1458,1472000,1688.0341
1468,1480000,893.0536
1476,1488000,1994.1281
1484,1496000,2079.4674
1493,1504000,1735.9782
1501,1512000,1910.2748
1508,1520000,2572.6228
1516,1528000,2262.2051
1525,1536000,1714.2562
1533,1544000,2199.9288
1540,1552000,2215.2731
1548,1560000,2240.2237
1555,1568000,2725.5898
1561,1576000,3257.8098
1570,1584000,2117.9928
1578,1592000,1986.4315
1586,1600000,2231.7467
1594,1608000,1911.8603
1602,1616000,1945.2246
1611,1624000,1953.784
1619,1632000,1643.1542
1626,1640000,2979.4315
1633,1648000,3649.8814
1642,1656000,1487.8683
1651,1664000,1815.2899
1658,1672000,2665.6123
1665,1680000,2380.8957
1675,1688000,1786.8431
1682,1696000,2764.1333
1689,1704000,2976.7684
1697,1712000,2400.8349
1706,1720000,2044.4051
1714,1728000,1959.9552
1723,1736000,2093.6496
1731,1744000,1673.933
1740,1752000,2439.4638
1750,1760000,1488.9011
1756,1768000,4466.0089
1764,1776000,2587.3959
1770,1784000,3525.5742
1778,1792000,2718.0402
1785,1800000,3122.3344
1792,1808000,2424.0701
1800,1816000,2656.8456
1807,1824000,2364.5699
1814,1832000,2592.1356
1822,1840000,2148.9019
1830,1848000,1855.0631
1838,1856000,2064.7868
1845,1864000,2801.9031
1853,1872000,2369.9618
1862,1880000,1941.6378
1869,1888000,3152.349
1875,1896000,3277.701
1882,1904000,2991.3709
1890,1912000,2342.1765
1897,1920000,3011.9294
1905,1928000,2244.7749
1913,1936000,2048.9842
1922,1944000,1031.3186
1931,1952000,1734.4997
1939,1960000,2167.9732
1945,1968000,3333.877
1952,1976000,2821.421
1960,1984000,2277.6679
1967,1992000,2628.8301
1975,2000000,2582.3699
1982,2008000,3050.2084
1991,2016000,2049.4786
1998,2024000,3006.6884
2006,2032000,2386.5345
2013,2040000,2950.0541
2021,2048000,2915.7664
2027,2056000,3335.6119
2034,2064000,3283.5797
2042,2072000,2444.2478
2049,2080000,3906.6034
2058,2088000,1895.496
2064,2096000,3734.2627
2071,2104000,3195.2133
2081,2112000,1436.4154
2088,2120000,3008.7532
2097,2128000,1420.3314
2107,2136000,1552.126
2114,2144000,3510.1984
2121,2152000,2562.5257
2129,2160000,2680.5004
2135,2168000,3268.1794
2143,2176000,2328.1732
2150,2184000,3240.9263
2157,2192000,3376.5431
2164,2200000,3611.3695
2171,2208000,3249.8432
2178,2216000,3036.1477
2184,2224000,3944.5356
2191,2232000,2984.8659
2198,2240000,3464.7146
2205,2248000,3370.3874
2212,2256000,4264.4999
2219,2264000,3142.4321
2227,2272000,2687.2579
2234,2280000,3568.8418
2241,2288000,4014.5464
2247,2296000,3450.8453
2255,2304000,3493.7212
2261,2312000,4346.1268
2268,2320000,3734.135
2274,2328000,4515.8585
2281,2336000,4369.9275
2288,2344000,3842.8292
2294,2352000,4244.5394
2300,2360000,4641.9472
2307,2368000,3643.5931
2314,2376000,3506.6674
2322,2384000,2419.2641
2331,2392000,2259.2476
2337,2400000,3654.7411
2343,2408000,4948.5798
2351,2416000,2773.7731
2358,2424000,3977.1866
2365,2432000,3313.1111
2372,2440000,3919.0957
2379,2448000,3849.0317
2385,2456000,3800.4195
2392,2464000,3664.8533
2400,2472000,3319.746
2408,2480000,3599.5117
2414,2488000,3845.174
2421,2496000,4598.6537
2428,2504000,3206.7343
2435,2512000,4825.8357
2441,2520000,4183.5619
2448,2528000,3592.8526
2456,2536000,4187.8018
2462,2544000,5323.4457
2468,2552000,4889.1822
2475,2560000,3811.7096
2484,2568000,3287.2439
2491,2576000,3487.018
2499,2584000,3513.6238
2506,2592000,4655.8932
2512,2600000,4991.1511
2519,2608000,4272.8602
2525,2616000,5137.3508
2534,2624000,3417.2215
2541,2632000,4213.5849
2547,2640000,5300.8747
2553,2648000,5178.9059
2559,2656000,5425.4025
2566,2664000,4486.8113
2572,2672000,4723.031
2579,2680000,3789.2972
2585,2688000,5217.5338
2592,2696000,4412.3695
2598,2704000,4757.8331
2604,2712000,5219.7399
2611,2720000,5402.5905
2617,2728000,4656.3707
2623,2736000,4879.799
2630,2744000,3578.6852
