episode,timestep,reward
3659,3720000,4111.4752
3668,3728000,2207.9668
3676,3736000,2874.7919
3686,3744000,1562.3701
3696,3752000,2516.2141
3704,3760000,2504.5133
3713,3768000,2477.6002
3722,3776000,2408.7252
3731,3784000,2025.1914
3739,3792000,1829.9819
3746,3800000,2905.1267
3756,3808000,2389.468
3766,3816000,1423.7973
3774,3824000,2943.8939
3783,3832000,2629.2814
3790,3840000,2962.2138
3799,3848000,2200.5017
3806,3856000,3122.1448
3815,3864000,2106.9022
3824,3872000,2281.7419
3832,3880000,2616.0919
3839,3888000,3605.9262
3846,3896000,3425.187
3855,3904000,1805.0616
3864,3912000,2028.1425
3873,3920000,1979.2175
3881,3928000,2977.9099
3892,3936000,1665.7262
3899,3944000,3208.9055
3907,3952000,3031.8135
3914,3960000,2171.2437
3921,3968000,3646.0326
3929,3976000,2426.8703
3938,3984000,2437.4775
3946,3992000,2614.2997
3956,4000000,1951.382
3964,4008000,2162.2157
3971,4016000,3583.7806
3979,4024000,2831.2472
3985,4032000,3680.7808
3992,4040000,3511.0605
3999,4048000,3725.2808
4010,4056000,1289.2934
4020,4064000,1732.1294
4027,4072000,3363.9214
4034,4080000,3195.6014
4042,4088000,2060.9279
4052,4096000,1633.7955
4063,4104000,1498.4618
4070,4112000,3250.7262
4079,4120000,2039.8169
4091,4128000,1281.2415
4098,4136000,2945.3933
4107,4144000,2814.5948
4116,4152000,2339.1286
4124,4160000,3101.2948
4134,4168000,1926.9155
4142,4176000,2354.9651
4150,4184000,2764.9102
4157,4192000,2937.3672
4165,4200000,2667.0534
4173,4208000,3008.4936
4180,4216000,2617.1771
4189,4224000,2794.4038
4197,4232000,2399.3861
4204,4240000,2351.9368
4212,4248000,2916.0041
4221,4256000,2427.8755
4228,4264000,3227.5578
4235,4272000,3315.6655
4245,4280000,2046.2891
4252,4288000,2843.7417
4260,4296000,2135.7209
4270,4304000,2480.681
4278,4312000,3174.8897
4288,4320000,1934.1789
4296,4328000,1711.7633
4304,4336000,3002.1081
4314,4344000,1843.9237
4322,4352000,2592.8407
4331,4360000,2318.6671
4339,4368000,2348.952
4345,4376000,3722.0499
4354,4384000,2169.0207
4363,4392000,2084.7206
4372,4400000,2327.0586
4382,4408000,1761.1348
4392,4416000,1746.1978
4400,4424000,2243.8294
4409,4432000,1940.9069
4417,4440000,3101.1618
4425,4448000,2297.8276
4432,4456000,3395.3876
4440,4464000,2971.1585
4448,4472000,2803.9085
4455,4480000,2715.393
4462,4488000,3304.3591
4469,4496000,3086.7218
4476,4504000,3552.6848
4483,4512000,3157.4852
4493,4520000,1793.2182
4500,4528000,3484.4326
4507,4536000,2532.5087
4517,4544000,1923.2389
4526,4552000,1930.4057
4534,4560000,2840.8666
4542,4568000,2901.8317
4550,4576000,2413.7242
4556,4584000,3594.6616
4563,4592000,3011.9836
4570,4600000,3166.7755
4578,4608000,3501.2404
4588,4616000,1489.0101
4595,4624000,3905.2424
4602,4632000,3650.8897
4610,4640000,2330.3476
4618,4648000,3577.7936
4625,4656000,3713.038
4632,4664000,3383.2904
4638,4672000,4021.1929
4647,4680000,2070.0259
4654,4688000,3441.0434
4663,4696000,2205.6199
4672,4704000,2662.0403
4681,4712000,1969.7181
4689,4720000,2755.8501
4699,4728000,1795.1915
4707,4736000,2584.7702
4715,4744000,2825.0645
4724,4752000,2170.9611
4732,4760000,2642.3852
4739,4768000,3884.0373
4745,4776000,3387.2271
4752,4784000,3753.1187
4764,4792000,1668.0714
4770,4800000,3420.3074
4781,4808000,1948.6368
4789,4816000,2519.1628
4796,4824000,3327.7434
4803,4832000,3459.1574
4809,4840000,3742.2409
4816,4848000,3916.8745
4823,4856000,3726.4063
4832,4864000,2217.2724
4839,4872000,3557.5302
4847,4880000,3431.501
4856,4888000,2317.3534
4863,4896000,3938.7831
4874,4904000,1296.0153
4882,4912000,2907.6382
4892,4920000,1680.393
4901,4928000,2766.096
4908,4936000,3100.6265
4915,4944000,3349.2744
4924,4952000,2431.8523
4931,4960000,2997.3298
4940,4968000,2056.8525
4947,4976000,3827.2183
4954,4984000,3487.9316
4965,4992000,1865.1243
4973,5000000,2901.2258
4981,5008000,3196.8899
4989,5016000,2624.3732
4996,5024000,4116.0364
5005,5032000,2753.2898
5014,5040000,2255.568
5021,5048000,4180.4433
5028,5056000,3648.8391
5036,5064000,3269.0526
5046,5072000,1949.8431
5053,5080000,2931.2108
5061,5088000,3609.9759
5068,5096000,3545.6878
5076,5104000,3112.2327
5083,5112000,3151.0983
5092,5120000,3313.9699
5099,5128000,3511.4251
5107,5136000,2801.7729
5115,5144000,3139.6864
5123,5152000,2702.1576
5131,5160000,3566.7766
5138,5168000,2963.5911
5148,5176000,2383.7213
5156,5184000,2917.5928
5163,5192000,4014.6671
5171,5200000,3237.0595
5180,5208000,3236.1171
5189,5216000,2504.2969
5196,5224000,4144.5607
5203,5232000,4260.2152
5212,5240000,2513.6521
5219,5248000,3188.1587
5228,5256000,2664.9275
5235,5264000,3185.108
5243,5272000,3406.5457
5251,5280000,3047.7412
5260,5288000,2647.9307
5267,5296000,3656.1515
5276,5304000,2572.1628
5284,5312000,3940.5875
5291,5320000,3397.976
5299,5328000,3312.1689
5306,5336000,4015.7433
5313,5344000,3431.6211
5320,5352000,4264.4636
5329,5360000,3139.4387
5337,5368000,2969.9936
5344,5376000,3599.2527
5354,5384000,2425.0065
5363,5392000,2608.5329
5370,5400000,3764.7514
5378,5408000,3157.7135
5387,5416000,2768.1558
5395,5424000,3866.7753
5402,5432000,3195.7446
5410,5440000,3128.0875
5420,5448000,1946.2921
5427,5456000,4571.8863
5435,5464000,3621.0014
5442,5472000,4677.261
5450,5480000,3160.5545
5457,5488000,4425.0625
5464,5496000,2929.7701
5472,5504000,3114.985
5479,5512000,4695.0461
5487,5520000,3164.5556
5495,5528000,3595.6453
5501,5536000,4160.1245
5508,5544000,4427.8751
5518,5552000,2799.2502
5526,5560000,2849.2748
5534,5568000,3101.7898
5541,5576000,4391.768
5549,5584000,3969.6465
5557,5592000,3772.4789
5563,5600000,4324.7754
5570,5608000,3843.7214
5579,5616000,3078.9458
5586,5624000,3832.8674
5594,5632000,2795.3652
5603,5640000,3531.7229
5610,5648000,3910.6478
5618,5656000,3201.0681
5625,5664000,4524.6779
5632,5672000,4578.8752
5639,5680000,4622.9759
5646,5688000,4273.0101
5654,5696000,2994.6792
5661,5704000,4377.1222
5668,5712000,4413.3377
5677,5720000,2912.3333
5684,5728000,3958.1198
5693,5736000,2847.7455
5701,5744000,4168.919
5707,5752000,4863.577
5716,5760000,2895.3084
5723,5768000,4694.0431
5729,5776000,4220.6375
5736,5784000,4644.5133
5744,5792000,2280.234
5751,5800000,3616.7692
5759,5808000,2722.406
5766,5816000,3839.5316
5775,5824000,2995.6935
5782,5832000,4413.6054
5790,5840000,3780.1906
5798,5848000,3766.1422
5805,5856000,2611.7612
5813,5864000,2433.0938
5820,5872000,4778.7044
5828,5880000,4211.6802
5834,5888000,4472.6062
5841,5896000,4751.8664
5848,5904000,3707.229
5855,5912000,4423.7819
5862,5920000,4078.0455
5869,5928000,4269.8933
5876,5936000,4616.8993
5883,5944000,4143.2023
5891,5952000,3526.0258
5897,5960000,4310.8871
5905,5968000,3850.7685
5912,5976000,3949.9577
5919,5984000,4435.0625
5926,5992000,4100.7494
5933,6000000,4174.1699
5940,6008000,3956.9268
5946,6016000,4156.0635
5953,6024000,3974.7897
5960,6032000,4417.1504
5967,6040000,3358.4465
5975,6048000,3375.4372
5983,6056000,3703.4656
5989,6064000,4561.2662
5997,6072000,3739.5452
6004,6080000,3913.3236
6012,6088000,3595.3427
6019,6096000,3464.9328
6027,6104000,4283.7556
6034,6112000,4590.2991
6041,6120000,3863.0318
6049,6128000,3953.8594
6056,6136000,3971.7525
6063,6144000,4579.7776
6070,6152000,4594.9408
6077,6160000,4157.4067
6083,6168000,4690.69
6091,6176000,2588.6518
6099,6184000,3714.3422
6106,6192000,3757.5226
6114,6200000,3407.3617
6121,6208000,3816.4316
6128,6216000,3609.9065
6136,6224000,4033.6404
6144,6232000,3229.3549
6151,6240000,4082.863
6159,6248000,4027.1752
6166,6256000,3732.2748
6174,6264000,3443.9562
6181,6272000,4422.3976
6188,6280000,4443.5397
6197,6288000,3264.6977
6204,6296000,3607.2578
6212,6304000,4147.6632
6221,6312000,3291.4382
6227,6320000,4696.6919
6234,6328000,4720.4677
6243,6336000,2910.8769
6249,6344000,4542.0962
6256,6352000,4050.8414
6263,6360000,4323.9806
6270,6368000,3528.6216
6278,6376000,3255.1406
6284,6384000,4513.1238
6291,6392000,4506.4357
6298,6400000,4712.7425
6305,6408000,4795.2418
6311,6416000,4644.4854
6318,6424000,3610.8865
6325,6432000,5087.6775
6335,6440000,2550.8507
6342,6448000,4688.0291
6351,6456000,3289.6294
6358,6464000,3271.937
6365,6472000,4475.5226
6371,6480000,4828.0883
6379,6488000,3650.6226
6386,6496000,4171.392
6395,6504000,2807.9078
6402,6512000,3539.2147
6410,6520000,3407.8147
6416,6528000,4345.8527
6423,6536000,4668.3244
6430,6544000,3493.2158
6437,6552000,4586.0166
6446,6560000,2484.8005
6454,6568000,4112.896
6460,6576000,4176.7343
6467,6584000,4202.8925
6474,6592000,4217.3635
6481,6600000,3883.2442
6488,6608000,3903.5262
6496,6616000,4061.7784
6502,6624000,4764.6859
6510,6632000,4156.2683
6517,6640000,4795.2711
6524,6648000,4083.1055
6532,6656000,3507.4313
6539,6664000,4798.5465
6545,6672000,4577.1145
6552,6680000,3736.1975
6559,6688000,4544.7529
6566,6696000,3763.6282
6572,6704000,4241.9396
6580,6712000,3900.7111
6587,6720000,4613.3492
6594,6728000,3893.211
6601,6736000,4806.0057
6607,6744000,4511.432
6614,6752000,3973.1989
6621,6760000,4727.9947
6629,6768000,3101.5729
6637,6776000,3832.7472
6643,6784000,3426.3167
6650,6792000,3921.5983
6657,6800000,3711.765
6664,6808000,3608.1867
6670,6816000,5156.0274
6677,6824000,3504.0993
6686,6832000,3231.1503
6692,6840000,5086.9975
6700,6848000,3393.8202
6706,6856000,4666.378
6713,6864000,4393.1325
6719,6872000,4841.0465
6726,6880000,4758.0887
6733,6888000,4923.8285
6739,6896000,4783.4903
6747,6904000,3763.3702
6755,6912000,4359.2119
6762,6920000,4064.0866
6770,6928000,3751.8933
6776,6936000,4347.5593
6784,6944000,2771.4818
6790,6952000,4580.5621
6799,6960000,3355.0984
6807,6968000,3803.368
6815,6976000,3584.414
6822,6984000,4175.9698
6830,6992000,4236.8141
6837,7000000,3667.0148
6845,7008000,4039.8739
6852,7016000,3128.7405
6860,7024000,4587.265
6866,7032000,4936.7649
6874,7040000,4019.1517
6881,7048000,3584.9464
6888,7056000,4395.6532
6894,7064000,4876.6988
6902,7072000,4185.528
6909,7080000,4977.7524
6916,7088000,4088.7588
6923,7096000,5267.0846
6929,7104000,4646.8811
6936,7112000,4679.4301
6943,7120000,4821.1395
6950,7128000,4231.562
6958,7136000,3411.7768
6965,7144000,4300.6772
6972,7152000,4185.582
6980,7160000,3358.5918
6988,7168000,2869.2719
6995,7176000,3915.9259
7002,7184000,5036.5259
7009,7192000,4800.9246
7016,7200000,3755.0176
7025,7208000,3477.494
7031,7216000,4026.7954
7038,7224000,4819.985
7046,7232000,3680.2435
7053,7240000,4289.3634
7060,7248000,4852.1383
7067,7256000,4026.1019
7074,7264000,4289.7559
7081,7272000,4548.4413
7089,7280000,4597.1795
7096,7288000,4631.3726
7104,7296000,3848.4533
7111,7304000,4074.1082
7118,7312000,3923.2834
7125,7320000,4145.9512
7134,7328000,3254.9028
7145,7336000,1702.6332
7149,7344000,3803.6754
7157,7352000,3228.7896
7164,7360000,3981.5949
7171,7368000,4702.2801
7178,7376000,5099.6973
7186,7384000,3343.1194
7193,7392000,4029.1235
7200,7400000,4981.5669
7207,7408000,3783.2426
7214,7416000,4738.5892
7221,7424000,4871.2071
7228,7432000,3888.712
7237,7440000,3263.7735
7244,7448000,3471.5469
7251,7456000,4613.8954
7259,7464000,3870.7253
7266,7472000,4289.2232
7274,7480000,3905.2237
7283,7488000,2525.2641
7289,7496000,4544.5613
7296,7504000,4709.2435
7303,7512000,4998.7585
7310,7520000,4063.7959
7318,7528000,3710.3762
7324,7536000,5023.1436
7333,7544000,3052.8675
7340,7552000,4831.4579
7348,7560000,3466.189
7355,7568000,4849.8862
7364,7576000,2497.9765
7371,7584000,3770.2467
7379,7592000,4203.2161
7385,7600000,4737.1852
7393,7608000,3679.6663
7401,7616000,3548.8121
7408,7624000,3776.3876
7416,7632000,3951.6085
7423,7640000,3125.0964
7430,7648000,4077.2953
7438,7656000,4111.5778
7445,7664000,3141.9379
7454,7672000,2658.7236
7461,7680000,3913.6164
7473,7688000,2138.5414
7480,7696000,4692.3142
7489,7704000,2998.7298
7497,7712000,3604.7051
7504,7720000,4138.858
7511,7728000,4508.094
7519,7736000,3065.0196
7527,7744000,3337.9619
7534,7752000,4246.0664
7543,7760000,3491.8692
7550,7768000,3964.2833
7557,7776000,3880.945
7565,7784000,4367.2741
7573,7792000,2931.0758
7580,7800000,4215.8348
7588,7808000,4357.9779
7594,7816000,4896.4969
7601,7824000,3992.2281
7608,7832000,4755.0219
7615,7840000,4351.861
7623,7848000,3554.6991
7631,7856000,4408.7405
7640,7864000,2451.0738
7648,7872000,2807.3046
7656,7880000,3515.5076
7664,7888000,3209.5664
7672,7896000,3891.3809
7679,7904000,3614.5976
7686,7912000,3268.3152
7695,7920000,3412.4416
7703,7928000,3751.7961
7711,7936000,2991.2029
7718,7944000,4257.5053
7726,7952000,3377.2705
7733,7960000,4878.8472
7741,7968000,3167.9669
7749,7976000,3568.1556
7757,7984000,4231.5918
7764,7992000,5064.0934
7771,8000000,3967.5272
7779,8008000,3571.2615
7789,8016000,2694.5444
7796,8024000,4307.7291
7803,8032000,3603.8734
7811,8040000,3739.9455
7819,8048000,3690.6816
7826,8056000,3737.0701
7834,8064000,3821.5616
7843,8072000,3686.4243
7852,8080000,2510.6371
7859,8088000,4363.427
7866,8096000,4695.2045
7874,8104000,2779.6692
7883,8112000,3776.9392
7889,8120000,4692.2153
7897,8128000,4219.5294
7904,8136000,3893.6432
7912,8144000,3631.9992
7921,8152000,2733.7117
7929,8160000,3538.0271
7935,8168000,3814.3752
7943,8176000,4221.0419
7951,8184000,4381.5349
7958,8192000,4137.0787
7967,8200000,3583.4811
7975,8208000,3459.4592
7983,8216000,3630.6583
7990,8224000,4616.6289
7997,8232000,4589.1136
8004,8240000,4015.3825
8011,8248000,3514.9962
8019,8256000,4084.7143
8027,8264000,3324.4711
8035,8272000,3646.2907
8043,8280000,4226.4793
8051,8288000,4191.8347
8058,8296000,4512.3832
8064,8304000,4707.4695
8071,8312000,5006.2608
8079,8320000,4090.267
8086,8328000,4684.8838
8093,8336000,4373.1202
8100,8344000,4125.8302
8109,8352000,2617.3131
8116,8360000,4369.7173
8125,8368000,2942.9265
8132,8376000,4286.49
8142,8384000,2816.862
8149,8392000,4253.876
8156,8400000,4840.6876
8163,8408000,3920.3804
8170,8416000,3415.871
8177,8424000,4902.8596
8184,8432000,4493.414
8192,8440000,3239.0631
